scope,reference,dataset,seed,condition,scenario,round,gate,policy,n,active,unclustered,eligible,tested,extra_rejected,pre_accepted,final_accepted,valve,newly_rejected,newly_accepted,honest_count,malicious_count,pre_fp,pre_tn,pre_tp,pre_fn,final_fp,final_tn,final_tp,final_fn
gate_v2,18,fashion_mnist,137,cutoff_clean,scenario_cut_backdoor,29,original,P1,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,18,fashion_mnist,137,cutoff_clean,scenario_cut_backdoor,29,original,P2,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,18,fashion_mnist,137,cutoff_clean,scenario_cut_backdoor,29,density_only,P0,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,18,fashion_mnist,137,cutoff_clean,scenario_cut_backdoor,29,density_only,P1,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,18,fashion_mnist,137,cutoff_clean,scenario_cut_backdoor,29,density_only,P2,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,19,fashion_mnist,2024,cutoff_clean,scenario_cut_backdoor,0,original,P0,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,19,fashion_mnist,2024,cutoff_clean,scenario_cut_backdoor,0,original,P1,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,19,fashion_mnist,2024,cutoff_clean,scenario_cut_backdoor,0,original,P2,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,19,fashion_mnist,2024,cutoff_clean,scenario_cut_backdoor,0,density_only,P0,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,19,fashion_mnist,2024,cutoff_clean,scenario_cut_backdoor,0,density_only,P1,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,19,fashion_mnist,2024,cutoff_clean,scenario_cut_backdoor,0,density_only,P2,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,19,fashion_mnist,2024,cutoff_clean,scenario_cut_backdoor,9,original,P0,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,19,fashion_mnist,2024,cutoff_clean,scenario_cut_backdoor,9,original,P1,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,19,fashion_mnist,2024,cutoff_clean,scenario_cut_backdoor,9,original,P2,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,19,fashion_mnist,2024,cutoff_clean,scenario_cut_backdoor,9,density_only,P0,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,19,fashion_mnist,2024,cutoff_clean,scenario_cut_backdoor,9,density_only,P1,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,19,fashion_mnist,2024,cutoff_clean,scenario_cut_backdoor,9,density_only,P2,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,19,fashion_mnist,2024,cutoff_clean,scenario_cut_backdoor,29,original,P0,90,False,0,0,0,0,89,89,False,0,0,90,0,1,89,0,0,1,89,0,0
gate_v2,19,fashion_mnist,2024,cutoff_clean,scenario_cut_backdoor,29,original,P1,90,False,0,0,0,0,89,89,False,0,0,90,0,1,89,0,0,1,89,0,0
gate_v2,19,fashion_mnist,2024,cutoff_clean,scenario_cut_backdoor,29,original,P2,90,False,0,0,0,0,89,89,False,0,0,90,0,1,89,0,0,1,89,0,0
gate_v2,19,fashion_mnist,2024,cutoff_clean,scenario_cut_backdoor,29,density_only,P0,90,True,1,0,0,0,89,89,False,0,0,90,0,1,89,0,0,1,89,0,0
gate_v2,19,fashion_mnist,2024,cutoff_clean,scenario_cut_backdoor,29,density_only,P1,90,True,1,0,0,0,89,89,False,0,0,90,0,1,89,0,0,1,89,0,0
gate_v2,19,fashion_mnist,2024,cutoff_clean,scenario_cut_backdoor,29,density_only,P2,90,True,1,0,0,0,89,89,False,0,0,90,0,1,89,0,0,1,89,0,0
gate_v2,20,fashion_mnist,42,cutoff_clean,scenario_cut_backdoor,0,original,P0,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,20,fashion_mnist,42,cutoff_clean,scenario_cut_backdoor,0,original,P1,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,20,fashion_mnist,42,cutoff_clean,scenario_cut_backdoor,0,original,P2,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,20,fashion_mnist,42,cutoff_clean,scenario_cut_backdoor,0,density_only,P0,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,20,fashion_mnist,42,cutoff_clean,scenario_cut_backdoor,0,density_only,P1,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,20,fashion_mnist,42,cutoff_clean,scenario_cut_backdoor,0,density_only,P2,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,20,fashion_mnist,42,cutoff_clean,scenario_cut_backdoor,9,original,P0,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,20,fashion_mnist,42,cutoff_clean,scenario_cut_backdoor,9,original,P1,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,20,fashion_mnist,42,cutoff_clean,scenario_cut_backdoor,9,original,P2,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,20,fashion_mnist,42,cutoff_clean,scenario_cut_backdoor,9,density_only,P0,90,True,19,19,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,20,fashion_mnist,42,cutoff_clean,scenario_cut_backdoor,9,density_only,P1,90,True,19,19,19,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,20,fashion_mnist,42,cutoff_clean,scenario_cut_backdoor,9,density_only,P2,90,True,19,19,0,19,71,71,False,19,0,90,0,19,71,0,0,19,71,0,0
gate_v2,20,fashion_mnist,42,cutoff_clean,scenario_cut_backdoor,29,original,P0,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,20,fashion_mnist,42,cutoff_clean,scenario_cut_backdoor,29,original,P1,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,20,fashion_mnist,42,cutoff_clean,scenario_cut_backdoor,29,original,P2,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,20,fashion_mnist,42,cutoff_clean,scenario_cut_backdoor,29,density_only,P0,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,20,fashion_mnist,42,cutoff_clean,scenario_cut_backdoor,29,density_only,P1,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,20,fashion_mnist,42,cutoff_clean,scenario_cut_backdoor,29,density_only,P2,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,21,mnist,137,cutoff_clean,scenario_cut_backdoor,0,original,P0,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,21,mnist,137,cutoff_clean,scenario_cut_backdoor,0,original,P1,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,21,mnist,137,cutoff_clean,scenario_cut_backdoor,0,original,P2,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,21,mnist,137,cutoff_clean,scenario_cut_backdoor,0,density_only,P0,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,21,mnist,137,cutoff_clean,scenario_cut_backdoor,0,density_only,P1,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,21,mnist,137,cutoff_clean,scenario_cut_backdoor,0,density_only,P2,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,21,mnist,137,cutoff_clean,scenario_cut_backdoor,9,original,P0,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,21,mnist,137,cutoff_clean,scenario_cut_backdoor,9,original,P1,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,21,mnist,137,cutoff_clean,scenario_cut_backdoor,9,original,P2,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,21,mnist,137,cutoff_clean,scenario_cut_backdoor,9,density_only,P0,90,True,27,27,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,21,mnist,137,cutoff_clean,scenario_cut_backdoor,9,density_only,P1,90,True,27,27,27,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,21,mnist,137,cutoff_clean,scenario_cut_backdoor,9,density_only,P2,90,True,27,27,0,27,63,63,False,27,0,90,0,27,63,0,0,27,63,0,0
gate_v2,21,mnist,137,cutoff_clean,scenario_cut_backdoor,29,original,P0,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,21,mnist,137,cutoff_clean,scenario_cut_backdoor,29,original,P1,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,21,mnist,137,cutoff_clean,scenario_cut_backdoor,29,original,P2,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,21,mnist,137,cutoff_clean,scenario_cut_backdoor,29,density_only,P0,90,True,14,14,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,21,mnist,137,cutoff_clean,scenario_cut_backdoor,29,density_only,P1,90,True,14,14,14,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,21,mnist,137,cutoff_clean,scenario_cut_backdoor,29,density_only,P2,90,True,14,14,0,14,76,76,False,14,0,90,0,14,76,0,0,14,76,0,0
gate_v2,22,mnist,2024,cutoff_clean,scenario_cut_backdoor,0,original,P0,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,22,mnist,2024,cutoff_clean,scenario_cut_backdoor,0,original,P1,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,22,mnist,2024,cutoff_clean,scenario_cut_backdoor,0,original,P2,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,22,mnist,2024,cutoff_clean,scenario_cut_backdoor,0,density_only,P0,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,22,mnist,2024,cutoff_clean,scenario_cut_backdoor,0,density_only,P1,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,22,mnist,2024,cutoff_clean,scenario_cut_backdoor,0,density_only,P2,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,22,mnist,2024,cutoff_clean,scenario_cut_backdoor,9,original,P0,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,22,mnist,2024,cutoff_clean,scenario_cut_backdoor,9,original,P1,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,22,mnist,2024,cutoff_clean,scenario_cut_backdoor,9,original,P2,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,22,mnist,2024,cutoff_clean,scenario_cut_backdoor,9,density_only,P0,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,22,mnist,2024,cutoff_clean,scenario_cut_backdoor,9,density_only,P1,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,22,mnist,2024,cutoff_clean,scenario_cut_backdoor,9,density_only,P2,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,22,mnist,2024,cutoff_clean,scenario_cut_backdoor,29,original,P0,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,22,mnist,2024,cutoff_clean,scenario_cut_backdoor,29,original,P1,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,22,mnist,2024,cutoff_clean,scenario_cut_backdoor,29,original,P2,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,22,mnist,2024,cutoff_clean,scenario_cut_backdoor,29,density_only,P0,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,22,mnist,2024,cutoff_clean,scenario_cut_backdoor,29,density_only,P1,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,22,mnist,2024,cutoff_clean,scenario_cut_backdoor,29,density_only,P2,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,23,mnist,42,cutoff_clean,scenario_cut_backdoor,0,original,P0,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,23,mnist,42,cutoff_clean,scenario_cut_backdoor,0,original,P1,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,23,mnist,42,cutoff_clean,scenario_cut_backdoor,0,original,P2,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,23,mnist,42,cutoff_clean,scenario_cut_backdoor,0,density_only,P0,90,True,12,12,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,23,mnist,42,cutoff_clean,scenario_cut_backdoor,0,density_only,P1,90,True,12,12,12,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,23,mnist,42,cutoff_clean,scenario_cut_backdoor,0,density_only,P2,90,True,12,12,0,12,78,78,False,12,0,90,0,12,78,0,0,12,78,0,0
gate_v2,23,mnist,42,cutoff_clean,scenario_cut_backdoor,9,original,P0,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,23,mnist,42,cutoff_clean,scenario_cut_backdoor,9,original,P1,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,23,mnist,42,cutoff_clean,scenario_cut_backdoor,9,original,P2,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,23,mnist,42,cutoff_clean,scenario_cut_backdoor,9,density_only,P0,90,True,2,2,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,23,mnist,42,cutoff_clean,scenario_cut_backdoor,9,density_only,P1,90,True,2,2,2,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,23,mnist,42,cutoff_clean,scenario_cut_backdoor,9,density_only,P2,90,True,2,2,0,2,88,88,False,2,0,90,0,2,88,0,0,2,88,0,0
gate_v2,23,mnist,42,cutoff_clean,scenario_cut_backdoor,29,original,P0,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,23,mnist,42,cutoff_clean,scenario_cut_backdoor,29,original,P1,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,23,mnist,42,cutoff_clean,scenario_cut_backdoor,29,original,P2,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,23,mnist,42,cutoff_clean,scenario_cut_backdoor,29,density_only,P0,90,True,1,1,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,23,mnist,42,cutoff_clean,scenario_cut_backdoor,29,density_only,P1,90,True,1,1,1,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,23,mnist,42,cutoff_clean,scenario_cut_backdoor,29,density_only,P2,90,True,1,1,0,1,89,89,False,1,0,90,0,1,89,0,0,1,89,0,0
historical_abc,A,mnist,2024,clean,ABC,9,original,P0,90,True,22,12,0,0,56,56,False,0,0,90,0,34,56,0,0,34,56,0,0
historical_abc,A,mnist,2024,clean,ABC,9,original,P1,90,True,22,12,12,10,46,46,False,10,0,90,0,44,46,0,0,44,46,0,0
historical_abc,A,mnist,2024,clean,ABC,9,original,P2,90,True,22,12,0,12,44,70,True,0,14,90,0,46,44,0,0,20,70,0,0
historical_abc,B,mnist,2024,clean,ABC,9,original,P0,90,True,38,23,0,0,65,65,False,0,0,90,0,25,65,0,0,25,65,0,0
historical_abc,B,mnist,2024,clean,ABC,9,original,P1,90,True,38,23,23,19,46,46,False,19,0,90,0,44,46,0,0,44,46,0,0
historical_abc,B,mnist,2024,clean,ABC,9,original,P2,90,True,38,23,0,23,42,75,True,0,10,90,0,48,42,0,0,15,75,0,0
historical_abc,C,mnist,2024,clean,ABC,9,original,P0,90,True,45,31,0,0,72,72,False,0,0,90,0,18,72,0,0,18,72,0,0
historical_abc,C,mnist,2024,clean,ABC,9,original,P1,90,True,45,31,31,26,46,46,False,26,0,90,0,44,46,0,0,44,46,0,0
historical_abc,C,mnist,2024,clean,ABC,9,original,P2,90,True,45,31,0,31,41,76,True,0,4,90,0,49,41,0,0,14,76,0,0
