dataset,scenario,mode,seed,round,gate_reason,layer,density_gap,alert,l0_guard,l0_rejected,threshold,max_distance_over_threshold,malicious_max_distance_over_threshold,distance_auc,constraint_ratio
mnist,cut_backdoor,attacked,2024,10,density_gap_without_l0_support,L0_only,1,0,False,0,0.9453142061829567,0.6709066845158447,0.45941306180724506,0.3479938271604938,
mnist,cut_backdoor,attacked,2024,11,density_gap_without_l0_support,L0_only,1,0,False,0,0.9079793095588684,0.6327550084961531,0.4769688771981765,0.37268518518518523,
mnist,cut_backdoor,attacked,2024,12,density_gap_without_l0_support,L0_only,1,0,False,0,0.8727819472551346,0.6698439964006327,0.49943104489298146,0.4367283950617284,
mnist,cut_backdoor,attacked,2024,13,density_gap_without_l0_support,L0_only,1,0,False,0,0.8813420310616493,0.6712232829473067,0.48026037324250703,0.41898148148148145,
mnist,cut_backdoor,attacked,2024,14,density_gap_without_l0_support,L0_only,1,0,False,0,0.8457944542169571,0.669805914538338,0.4913470073848264,0.3680555555555556,
mnist,cut_backdoor,attacked,2024,15,density_gap_without_l0_support,L0_only,1,0,False,0,0.8483214676380157,0.6441010161797256,0.4630419275357813,0.39506172839506176,
mnist,cut_backdoor,attacked,2024,16,density_gap_without_l0_support,L0_only,1,0,False,0,0.8135591819882393,0.7240666056346561,0.527285434423565,0.4652777777777778,
mnist,cut_backdoor,attacked,2024,17,density_gap_without_l0_support,L0_only,1,0,False,0,0.7962626218795776,0.6511249660343122,0.5384250550375138,0.4274691358024691,
mnist,cut_backdoor,attacked,2024,18,density_gap_without_l0_support,L0_only,1,0,False,0,0.7914520427584648,0.6893254669638984,0.5023710803182189,0.4483024691358025,
mnist,cut_backdoor,attacked,2024,19,density_gap_without_l0_support,L0_only,1,0,False,0,0.8065252378582954,0.6416240334813903,0.4999700277094727,0.47608024691358025,
mnist,cut_backdoor,attacked,2024,20,density_gap_without_l0_support,L0_only,1,0,False,0,0.7724439352750778,0.6449151281105779,0.4939822043108089,0.3973765432098766,
mnist,cut_backdoor,attacked,2024,21,density_gap_without_l0_support,L0_only,1,0,False,0,0.7593133673071861,0.7566625813319878,0.5025249939127189,0.41435185185185186,
mnist,cut_backdoor,attacked,2024,22,density_gap_without_l0_support,L0_only,1,0,False,0,0.7654230669140816,0.7013015686386928,0.5301050793196698,0.43518518518518523,
mnist,cut_backdoor,attacked,2024,23,density_gap_without_l0_support,L0_only,1,0,False,0,0.7418493926525116,0.6694611413513437,0.5275239144901432,0.4675925925925926,
mnist,cut_backdoor,attacked,2024,24,density_gap_without_l0_support,L0_only,1,0,False,0,0.7439573109149933,0.6782792898227842,0.5040209205079584,0.40740740740740733,
mnist,cut_backdoor,attacked,2024,25,density_gap_without_l0_support,L0_only,1,0,False,0,0.7285000011324883,0.6948999932141933,0.517870762137121,0.40817901234567894,
mnist,cut_backdoor,attacked,2024,26,density_gap_without_l0_support,L0_only,1,0,False,0,0.7331883907318115,0.6574112704314983,0.48894280562497255,0.41512345679012347,
mnist,cut_backdoor,attacked,2024,27,density_gap_without_l0_support,L0_only,1,0,False,0,0.7035227492451668,0.6778665340749783,0.5347642221662696,0.3804012345679012,
mnist,cut_backdoor,attacked,2024,28,density_gap_without_l0_support,L0_only,1,0,False,0,0.6971733272075653,0.8440887768717948,0.5803737017358208,0.474537037037037,
mnist,cut_backdoor,attacked,2024,29,density_gap_without_l0_support,L0_only,1,0,False,0,0.6948290020227432,0.7304463931762908,0.5737837365160896,0.38117283950617276,
mnist,cut_backdoor,attacked,42,0,density_gap_without_l0_support,L0_only,1,0,False,0,1.335950791835785,0.5782837022361711,0.4415265597327686,0.26388888888888884,
mnist,cut_backdoor,attacked,42,1,density_gap_without_l0_support,L0_only,1,0,False,0,1.333433836698532,0.6012924367518528,0.4446297562178697,0.2800925925925926,
mnist,cut_backdoor,attacked,42,2,density_gap_without_l0_support,L0_only,1,0,False,0,1.2911278009414673,0.6198234381412578,0.4952953461736082,0.32098765432098764,
mnist,cut_backdoor,attacked,42,3,density_gap_without_l0_support,L0_only,1,0,False,0,1.2440718337893486,0.6442492879012702,0.48405275245476914,0.2993827160493827,
mnist,cut_backdoor,attacked,42,4,density_gap_without_l0_support,L0_only,1,0,False,0,1.2384742870926857,0.6320318028785105,0.4602119395791992,0.287037037037037,
mnist,cut_backdoor,attacked,42,5,density_gap_without_l0_support,L0_only,1,0,False,0,1.2116681039333344,0.6146317095268237,0.473461596309698,0.25771604938271603,
mnist,cut_backdoor,attacked,42,6,density_gap_without_l0_support,L0_only,1,0,False,0,1.1284548789262772,0.6649606872898973,0.49599507192227055,0.3132716049382716,
mnist,cut_backdoor,attacked,42,7,density_gap_without_l0_support,L0_only,1,0,False,0,1.0934440419077873,0.6743623780594895,0.5015206128799433,0.30478395061728397,
mnist,cut_backdoor,attacked,42,8,density_gap_without_l0_support,L0_only,1,0,False,0,1.0452350601553917,0.680916828341765,0.5378374046589158,0.3310185185185185,
mnist,cut_backdoor,attacked,42,9,density_gap_without_l0_support,L0_only,1,0,False,0,1.031784787774086,0.6920389610886645,0.4704626771894852,0.28703703703703703,
mnist,cut_backdoor,attacked,42,10,density_gap_without_l0_support,L0_only,1,0,False,0,1.0060873255133629,0.6816066871080708,0.484382231818764,0.35030864197530864,
mnist,cut_backdoor,attacked,42,11,density_gap_without_l0_support,L0_only,1,0,False,0,0.9861544519662857,0.658153371943861,0.5184435923369559,0.34336419753086417,
mnist,cut_backdoor,attacked,42,12,density_gap_without_l0_support,L0_only,1,0,False,0,0.9451107680797577,0.7207223110143254,0.5327348340906808,0.3688271604938272,
mnist,cut_backdoor,attacked,42,13,density_gap_without_l0_support,L0_only,1,0,False,0,0.938069187104702,0.7004247272250147,0.5053577835728641,0.3526234567901234,
mnist,cut_backdoor,attacked,42,14,density_gap_without_l0_support,L0_only,1,0,False,0,0.8819818869233131,0.7331779351339301,0.5434881369664474,0.37268518518518523,
mnist,cut_backdoor,attacked,42,15,density_gap_without_l0_support,L0_only,1,0,False,0,0.9135844558477402,0.6648959710479343,0.5135116898059138,0.28163580246913583,
mnist,cut_backdoor,attacked,42,16,density_gap_without_l0_support,L0_only,1,0,False,0,0.8329584449529648,0.726589532762678,0.5298891507604936,0.3912037037037037,
mnist,cut_backdoor,attacked,42,17,density_gap_without_l0_support,L0_only,1,0,False,0,0.8413676172494888,0.7482854902460849,0.5448096172331637,0.3487654320987654,
mnist,cut_backdoor,attacked,42,18,density_gap_without_l0_support,L0_only,1,0,False,0,0.827338807284832,0.7561231187389703,0.5193000024720035,0.3248456790123457,
mnist,cut_backdoor,attacked,42,19,density_gap_without_l0_support,L0_only,1,0,False,0,0.8508472889661789,0.7321527662420941,0.5008847116506225,0.29552469135802467,
mnist,cut_backdoor,attacked,42,20,density_gap_without_l0_support,L0_only,1,0,False,0,0.7852037996053696,0.7795603818147883,0.5319237140907617,0.3410493827160494,
mnist,cut_backdoor,attacked,42,21,density_gap_without_l0_support,L0_only,1,0,False,0,0.810011625289917,0.7555725863776643,0.5287444792909946,0.3125,
mnist,cut_backdoor,attacked,42,22,density_gap_without_l0_support,L0_only,1,0,False,0,0.7923902198672295,0.7288882010316323,0.5358263812763207,0.37808641975308643,
mnist,cut_backdoor,attacked,42,23,density_gap_without_l0_support,L0_only,1,0,False,0,0.7737647369503975,0.7460436678035467,0.5411725589486172,0.32253086419753085,
mnist,cut_backdoor,attacked,42,24,density_gap_without_l0_support,L0_only,1,0,False,0,0.7708610221743584,0.7202530483901936,0.5298654985735751,0.2800925925925926,
mnist,cut_backdoor,attacked,42,25,density_gap_without_l0_support,L0_only,1,0,False,0,0.7775260508060455,0.7025445731022641,0.5396129354227351,0.30092592592592593,
mnist,cut_backdoor,attacked,42,26,density_gap_without_l0_support,L0_only,1,0,False,0,0.7655214890837669,0.7429322374847507,0.5087354218348246,0.3387345679012346,
mnist,cut_backdoor,attacked,42,27,density_gap_without_l0_support,L0_only,1,0,False,0,0.7559281215071678,0.6987642244097626,0.5630227514170631,0.28703703703703703,
mnist,cut_backdoor,attacked,42,28,density_gap_without_l0_support,L0_only,1,0,False,0,0.7457766309380531,0.7335291877748505,0.5076177880243399,0.31404320987654316,
mnist,cut_backdoor,attacked,42,29,density_gap_without_l0_support,L0_only,1,0,False,0,0.7681649923324585,0.6667181111868942,0.4955889233662873,0.2523148148148148,
mnist,cut_gaussian,attacked,137,0,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.718672513961792,1163.528946603622,1163.528946603622,1.0,
mnist,cut_gaussian,attacked,137,1,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.5254531055688858,1311.3979491835735,1311.3979491835735,1.0,
mnist,cut_gaussian,attacked,137,2,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.3967717438936234,1430.3681584931855,1430.3681584931855,1.0,
mnist,cut_gaussian,attacked,137,3,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.4590632915496826,1371.371772889601,1371.371772889601,1.0,
mnist,cut_gaussian,attacked,137,4,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.4892694354057312,1342.5419811536915,1342.5419811536915,1.0,
mnist,cut_gaussian,attacked,137,5,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,33,0.9989842027425766,2002.2577648993645,2002.2577648993645,1.0,
mnist,cut_gaussian,attacked,137,6,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.447470262646675,1382.995155072287,1382.995155072287,1.0,
mnist,cut_gaussian,attacked,137,7,density_gap+l0_outlier_support,L3_safety_fallback_L0,1,1,False,32,0.8996714651584625,2224.081325654114,2224.081325654114,1.0,
mnist,cut_gaussian,attacked,137,8,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.2972548231482506,1543.0109096598135,1543.0109096598135,1.0,
mnist,cut_gaussian,attacked,137,9,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,32,0.8940842747688293,2239.963550462009,2239.963550462009,1.0,
mnist,cut_gaussian,attacked,137,10,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,33,0.9724446758627892,2059.1344030268624,2059.1344030268624,1.0,
mnist,cut_gaussian,attacked,137,11,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,38,0.6848719343543053,2923.8381826844306,2923.8381826844306,1.0,
mnist,cut_gaussian,attacked,137,12,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,35,0.7550563290715218,2649.417527717669,2649.417527717669,1.0,
mnist,cut_gaussian,attacked,137,13,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,34,0.8912708610296249,2245.783004547151,2245.783004547151,1.0,
mnist,cut_gaussian,attacked,137,14,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,35,0.6853479519486427,2921.4376263217455,2921.4376263217455,1.0,
mnist,cut_gaussian,attacked,137,15,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,36,0.6809112802147865,2937.64717626415,2937.64717626415,1.0,
mnist,cut_gaussian,attacked,137,16,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,35,0.8031409233808517,2490.764392919016,2490.764392919016,1.0,
mnist,cut_gaussian,attacked,137,17,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,35,1.0555100440979004,1897.3849405822734,1897.3849405822734,1.0,
mnist,cut_gaussian,attacked,137,18,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,35,0.7730678096413612,2589.070234857264,2589.070234857264,1.0,
mnist,cut_gaussian,attacked,137,19,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,34,0.7371463626623154,2711.340496801485,2711.340496801485,1.0,
mnist,cut_gaussian,attacked,137,20,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,34,0.681411549448967,2937.4309356115205,2937.4309356115205,1.0,
mnist,cut_gaussian,attacked,137,21,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,35,0.7545861601829529,2647.9657215663215,2647.9657215663215,1.0,
mnist,cut_gaussian,attacked,137,22,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,37,0.6068386137485504,3293.255913908789,3293.255913908789,1.0,
mnist,cut_gaussian,attacked,137,23,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,36,0.7423700392246246,2694.899202623224,2694.899202623224,1.0,
mnist,cut_gaussian,attacked,137,24,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,35,0.7213486731052399,2766.6536284554345,2766.6536284554345,1.0,
mnist,cut_gaussian,attacked,137,25,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,35,0.5312169529497623,3764.2925263503107,3764.2925263503107,1.0,
mnist,cut_gaussian,attacked,137,26,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,37,0.690249539911747,2899.2211069233235,2899.2211069233235,1.0,
mnist,cut_gaussian,attacked,137,27,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,34,0.6552332267165184,3048.1117862446763,3048.1117862446763,1.0,
mnist,cut_gaussian,attacked,137,28,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,36,0.7299577444791794,2737.003430262152,2737.003430262152,1.0,
mnist,cut_gaussian,attacked,137,29,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,36,0.5916851572692394,3377.241093822282,3377.241093822282,1.0,
mnist,cut_gaussian,attacked,2024,0,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.8668583035469055,1071.3217910783242,1071.3217910783242,1.0,
mnist,cut_gaussian,attacked,2024,1,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.9038449972867966,1049.2149977840154,1049.2149977840154,1.0,
mnist,cut_gaussian,attacked,2024,2,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.8774306029081345,1064.854892112994,1064.854892112994,1.0,
mnist,cut_gaussian,attacked,2024,3,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.7785387486219406,1124.6345789809898,1124.6345789809898,1.0,
mnist,cut_gaussian,attacked,2024,4,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.70917347073555,1168.9376593636882,1168.9376593636882,1.0,
mnist,cut_gaussian,attacked,2024,5,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.5691884607076645,1274.1773780154313,1274.1773780154313,1.0,
mnist,cut_gaussian,attacked,2024,6,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.474740356206894,1356.6801560299955,1356.6801560299955,1.0,
mnist,cut_gaussian,attacked,2024,7,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.4029085636138916,1424.7633780149467,1424.7633780149467,1.0,
mnist,cut_gaussian,attacked,2024,8,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.283702328801155,1559.4193102888692,1559.4193102888692,1.0,
mnist,cut_gaussian,attacked,2024,9,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.2478573620319366,1601.1027676458334,1601.1027676458334,1.0,
mnist,cut_gaussian,attacked,2024,10,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.1802040040493011,1694.2341012712407,1694.2341012712407,1.0,
mnist,cut_gaussian,attacked,2024,11,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.1256986856460571,1774.303877615748,1774.303877615748,1.0,
mnist,cut_gaussian,attacked,2024,12,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.1459754779934883,1748.3036068375818,1748.3036068375818,1.0,
mnist,cut_gaussian,attacked,2024,13,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.1460788920521736,1745.239053346028,1745.239053346028,1.0,
mnist,cut_gaussian,attacked,2024,14,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.0512371361255646,1904.330976891684,1904.330976891684,1.0,
mnist,cut_gaussian,attacked,2024,15,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.0400594770908356,1921.5278932782558,1921.5278932782558,1.0,
mnist,cut_gaussian,attacked,2024,16,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.018645279109478,1965.524967869611,1965.524967869611,1.0,
mnist,cut_gaussian,attacked,2024,17,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,0.9934920445084572,2012.0032070075465,2012.0032070075465,1.0,
mnist,cut_gaussian,attacked,2024,18,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,0.9339899197220802,2141.52547663789,2141.52547663789,1.0,
mnist,cut_gaussian,attacked,2024,19,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,19,0.951443687081337,2103.0714993765496,2103.0714993765496,1.0,
mnist,cut_gaussian,attacked,2024,20,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,19,0.9203292429447174,2169.332085408158,2169.332085408158,1.0,
mnist,cut_gaussian,attacked,2024,21,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,19,0.8778153732419014,2278.464779838902,2278.464779838902,1.0,
mnist,cut_gaussian,attacked,2024,22,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,19,0.8743761479854584,2284.794176800011,2284.794176800011,1.0,
mnist,cut_gaussian,attacked,2024,23,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,19,0.8962908759713173,2230.041658122269,2230.041658122269,1.0,
mnist,cut_gaussian,attacked,2024,24,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,19,0.8354979753494263,2396.1176149808844,2396.1176149808844,1.0,
mnist,cut_gaussian,attacked,2024,25,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,20,0.8273359015583992,2415.6246032837057,2415.6246032837057,1.0,
mnist,cut_gaussian,attacked,2024,26,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,19,0.8029640838503838,2490.6149974462296,2490.6149974462296,1.0,
mnist,cut_gaussian,attacked,2024,27,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,20,0.8133349195122719,2457.338887608196,2457.338887608196,1.0,
mnist,cut_gaussian,attacked,2024,28,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,25,0.809757225215435,2468.9810801290255,2468.9810801290255,1.0,
mnist,cut_gaussian,attacked,2024,29,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,25,0.7764879614114761,2575.897084786811,2575.897084786811,1.0,
mnist,cut_gaussian,attacked,42,0,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.947903260588646,1027.186213752397,1027.186213752397,1.0,
mnist,cut_gaussian,attacked,42,1,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.8369367718696594,1088.6025040977577,1088.6025040977577,1.0,
mnist,cut_gaussian,attacked,42,2,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.7621951550245285,1136.3272065196945,1136.3272065196945,1.0,
mnist,cut_gaussian,attacked,42,3,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.6171219944953918,1237.2751319395056,1237.2751319395056,1.0,
mnist,cut_gaussian,attacked,42,4,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.803479716181755,1109.8283160527633,1109.8283160527633,1.0,
mnist,cut_gaussian,attacked,42,5,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.6441857814788818,1217.7827657635385,1217.7827657635385,1.0,
mnist,cut_gaussian,attacked,42,6,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.5254012495279312,1311.8319320760029,1311.8319320760029,1.0,
mnist,cut_gaussian,attacked,42,7,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.584431231021881,1263.2728581319668,1263.2728581319668,1.0,
mnist,cut_gaussian,attacked,42,8,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.4219506829977036,1405.9520361094276,1405.9520361094276,1.0,
mnist,cut_gaussian,attacked,42,9,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.5593643486499786,1285.4040235966247,1285.4040235966247,1.0,
mnist,cut_gaussian,attacked,42,10,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.2981821596622467,1538.4718238034573,1538.4718238034573,1.0,
mnist,cut_gaussian,attacked,42,11,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.4531540870666504,1375.8822373202822,1375.8822373202822,1.0,
mnist,cut_gaussian,attacked,42,12,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.36683851480484,1463.1875077975967,1463.1875077975967,1.0,
mnist,cut_gaussian,attacked,42,13,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.2004777789115906,1663.643550377532,1663.643550377532,1.0,
mnist,cut_gaussian,attacked,42,14,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.4018642157316208,1426.5244498433021,1426.5244498433021,1.0,
mnist,cut_gaussian,attacked,42,15,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.1638935655355453,1717.0473197253916,1717.0473197253916,1.0,
mnist,cut_gaussian,attacked,42,16,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.2414977326989174,1609.3361510002296,1609.3361510002296,1.0,
mnist,cut_gaussian,attacked,42,17,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.1194626614451408,1784.193943903543,1784.193943903543,1.0,
mnist,cut_gaussian,attacked,42,18,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.2849380820989609,1553.9789437721945,1553.9789437721945,1.0,
mnist,cut_gaussian,attacked,42,19,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.2643155455589294,1583.6491980485293,1583.6491980485293,1.0,
mnist,cut_gaussian,attacked,42,20,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.2253494560718536,1630.9898052347382,1630.9898052347382,1.0,
mnist,cut_gaussian,attacked,42,21,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.1028636246919632,1814.3776470616053,1814.3776470616053,1.0,
mnist,cut_gaussian,attacked,42,22,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.107417419552803,1808.4336426435084,1808.4336426435084,1.0,
mnist,cut_gaussian,attacked,42,23,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.2006555125117302,1666.3377721479383,1666.3377721479383,1.0,
mnist,cut_gaussian,attacked,42,24,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.1197661235928535,1785.0761473637417,1785.0761473637417,1.0,
mnist,cut_gaussian,attacked,42,25,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.147700473666191,1743.159833175097,1743.159833175097,1.0,
mnist,cut_gaussian,attacked,42,26,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.0613803192973137,1883.5313130073691,1883.5313130073691,1.0,
mnist,cut_gaussian,attacked,42,27,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.0446088016033173,1913.3567968393713,1913.3567968393713,1.0,
mnist,cut_gaussian,attacked,42,28,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.0764570534229279,1857.0927284554043,1857.0927284554043,1.0,
mnist,cut_gaussian,attacked,42,29,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.101076789200306,1816.6629430481407,1816.6629430481407,1.0,
mnist,cut_minmax,attacked,137,0,density_gap_without_l0_support,L0_only,1,0,False,0,1.6083790361881256,0.5389120583780332,0.46988891337859884,0.7638888888888888,0.9999986991832963
mnist,cut_minmax,attacked,137,1,density_gap_without_l0_support,L0_only,1,0,False,0,1.5552286803722382,0.555207218804934,0.5293928128326219,0.9305555555555556,0.9999986043556212
mnist,cut_minmax,attacked,137,2,density_gap_without_l0_support,L0_only,1,0,False,0,1.528959646821022,0.6243555236061723,0.6243555236061723,1.0,0.99999862244006
mnist,cut_minmax,attacked,137,3,density_gap_without_l0_support,L0_only,1,0,False,0,1.4977210015058517,0.6162132050971265,0.6147759402501364,0.9861111111111112,0.9999986402702051
mnist,cut_minmax,attacked,137,4,density_gap_without_l0_support,L0_only,1,0,False,0,1.4626936614513397,0.637979553933075,0.6100544103074469,0.9861111111111112,0.9999986625353215
mnist,cut_minmax,attacked,137,5,density_gap_without_l0_support,L0_only,1,0,False,0,1.4496656507253647,0.6515400073073646,0.643302390188704,0.9861111111111112,0.9999986360065471
mnist,cut_minmax,attacked,137,6,density_gap_without_l0_support,L0_only,1,0,False,0,1.5207591652870178,0.6247800579326611,0.6247800579326611,1.0,0.9999986033414017
mnist,cut_minmax,attacked,137,7,density_gap_without_l0_support,L0_only,1,0,False,0,1.4386192709207535,0.7049900353833101,0.7049900353833101,1.0,0.9999985615895287
mnist,cut_minmax,attacked,137,8,density_gap_without_l0_support,L0_only,1,0,False,0,1.4948197454214096,0.6578881033075047,0.6578881033075047,1.0,0.9999985959466295
mnist,cut_minmax,attacked,137,9,density_gap_without_l0_support,L0_only,1,0,False,0,1.4474064111709595,0.6489351389526612,0.6489351389526612,1.0,0.9999986269299377
mnist,cut_minmax,attacked,137,10,density_gap_without_l0_support,L0_only,1,0,False,0,1.4768213778734207,0.6373085954229336,0.6340128711356285,0.9861111111111112,0.9999986238939742
mnist,cut_minmax,attacked,137,11,density_gap_without_l0_support,L0_only,1,0,False,0,1.4071966707706451,0.683593827185725,0.683593827185725,1.0,0.9999986002718803
mnist,cut_minmax,attacked,137,12,density_gap_without_l0_support,L0_only,1,0,False,0,1.4169082045555115,0.6679559687907193,0.6561348910630359,0.9861111111111112,0.9999986192628535
mnist,cut_minmax,attacked,137,13,density_gap_without_l0_support,L0_only,1,0,False,0,1.4449938386678696,0.6551392648354454,0.6375241403707744,0.9583333333333334,0.9999986244997962
mnist,cut_minmax,attacked,137,14,density_gap_without_l0_support,L0_only,1,0,False,0,1.4400102198123932,0.6658390096179069,0.6658390096179069,1.0,0.9999986039561235
mnist,cut_minmax,attacked,137,15,density_gap_without_l0_support,L0_only,1,0,False,0,1.4055098593235016,0.6661317906490065,0.6543119608041248,0.9722222222222222,0.9999986222800324
mnist,cut_minmax,attacked,137,16,density_gap_without_l0_support,L0_only,1,0,False,0,1.4517220854759216,0.6544545038554385,0.6156162039887328,0.9444444444444444,0.9999986516482742
mnist,cut_minmax,attacked,137,17,density_gap_without_l0_support,L0_only,1,0,False,0,1.6218454390764236,0.5801174299515515,0.5353609909132384,0.9027777777777778,0.9999986516775631
mnist,cut_minmax,attacked,137,18,density_gap_without_l0_support,L0_only,1,0,False,0,1.4324916154146194,0.6422094999021407,0.6346959835856377,0.9861111111111112,0.9999986289474171
mnist,cut_minmax,attacked,137,19,density_gap_without_l0_support,L0_only,1,0,False,0,1.4575199782848358,0.6519929199240465,0.6399376930415138,0.9722222222222222,0.9999986226297735
mnist,cut_minmax,attacked,137,20,density_gap_without_l0_support,L0_only,1,0,False,0,1.4306920021772385,0.6448958654853089,0.6303644909811642,0.9722222222222222,0.9999986456428794
mnist,cut_minmax,attacked,137,21,density_gap_without_l0_support,L0_only,1,0,False,0,1.4609785377979279,0.6513978075898308,0.6269051200264859,0.9722222222222222,0.9999986345298618
mnist,cut_minmax,attacked,137,22,density_gap_without_l0_support,L0_only,1,0,False,0,1.4543882012367249,0.6575128424175076,0.6575128424175076,1.0,0.999998924675983
mnist,cut_minmax,attacked,137,23,density_gap_without_l0_support,L0_only,1,0,False,0,1.421436071395874,0.6664092698092147,0.6388554638720483,0.9583333333333334,0.9999986419244293
mnist,cut_minmax,attacked,137,24,density_gap_without_l0_support,L0_only,1,0,False,0,1.4307551831007004,0.6483208407567648,0.6270847503011336,0.9861111111111112,0.9999986361825596
