dataset,seed,round,arm,client,group,samples,stage,norm,l0_distance,l0_threshold,margin,distance_threshold_ratio,unique_examples
fashion_mnist,42,29,B,54,above,78,L0_rejected,1.005908489227295,1.0042015314102173,0.20452950149774551,0.7996720299124718,4.909812638551248,62
fashion_mnist,42,29,B,55,floor,20,L0_rejected,0.9760863184928894,0.973957359790802,0.20452950149774551,0.7694278582930565,4.761940711039858,20
fashion_mnist,42,29,B,56,floor,20,accepted,0.004570473916828632,0.006432851776480675,0.20452950149774551,-0.19809664972126484,0.03145195059575101,20
fashion_mnist,42,29,B,57,floor,20,accepted,0.028062433004379272,0.029480859637260437,0.20452950149774551,-0.17504864186048508,0.1441398889713981,20
fashion_mnist,42,29,B,58,floor,20,accepted,0.005097337067127228,0.006749855354428291,0.20452950149774551,-0.19777964614331722,0.03300186674782803,20
fashion_mnist,42,29,B,59,above,263,L0_rejected,0.7798373699188232,0.7779998183250427,0.20452950149774551,0.5734703168272972,3.8038513399184053,91
fashion_mnist,42,29,B,60,above,83,L0_rejected,1.0486193895339966,1.0469244718551636,0.20452950149774551,0.8423949703574181,5.118696638815714,61
fashion_mnist,42,29,B,61,above,128,L0_rejected,0.3168824017047882,0.3144350051879883,0.20452950149774551,0.10990550369024277,1.5373577057853154,74
fashion_mnist,42,29,B,62,floor,20,accepted,0.016951046884059906,0.01874285377562046,0.20452950149774551,-0.18578664772212505,0.09163887673107667,20
fashion_mnist,42,29,B,63,floor,20,accepted,0.002578513231128454,0.00576435262337327,0.20452950149774551,-0.19876514887437224,0.028183477596931458,20
fashion_mnist,42,29,B,64,floor,20,accepted,0.17986273765563965,0.17842963337898254,0.20452950149774551,-0.02609986811876297,0.872390692161098,20
fashion_mnist,42,29,B,65,above,2209,L0_rejected,1.6723374128341675,1.6705175638198853,0.20452950149774551,1.4659880623221397,8.167611770365063,98
fashion_mnist,42,29,B,66,above,157,L0_rejected,1.284294605255127,1.2822643518447876,0.20452950149774551,1.077734850347042,6.269336904724827,76
fashion_mnist,42,29,B,67,above,2577,L0_rejected,1.5404030084609985,1.538382649421692,0.20452950149774551,1.3338531479239464,7.521568468882466,98
fashion_mnist,42,29,B,68,above,1388,L0_rejected,1.026703119277954,1.024992823600769,0.20452950149774551,0.8204633221030235,5.011466884214096,97
fashion_mnist,42,29,B,69,above,63,L0_rejected,0.5294713377952576,0.5278624892234802,0.20452950149774551,0.3233329877257347,2.580862346791075,49
fashion_mnist,42,29,B,71,above,269,accepted,0.026002034544944763,0.027355488389730453,0.20452950149774551,-0.17717401310801506,0.13374837463255632,86
fashion_mnist,42,29,B,72,floor,20,accepted,0.020832790061831474,0.02144611068069935,0.20452950149774551,-0.18308339081704617,0.10485583020372122,20
fashion_mnist,42,29,B,73,floor,20,accepted,0.027728009968996048,0.02840941585600376,0.20452950149774551,-0.17612008564174175,0.13890131080340462,20
fashion_mnist,42,29,B,75,floor,20,accepted,0.043773580342531204,0.04212073236703873,0.20452950149774551,-0.1624087691307068,0.20593964224521916,20
fashion_mnist,42,29,B,76,above,1289,L0_rejected,1.2294851541519165,1.2277133464813232,0.20452950149774551,1.0231838449835777,6.002622298939383,99
fashion_mnist,42,29,B,77,floor,20,accepted,0.04525787755846977,0.04534522816538811,0.20452950149774551,-0.1591842733323574,0.22170507351423793,20
fashion_mnist,42,29,B,78,above,4835,accepted,0.04846430569887161,0.047013405710458755,0.20452950149774551,-0.15751609578728676,0.2298612443006271,99
fashion_mnist,42,29,B,79,above,1587,L0_rejected,1.1712712049484253,1.1687599420547485,0.20452950149774551,0.964230440557003,5.714383174535002,98
fashion_mnist,42,29,B,80,above,905,L0_rejected,1.218256950378418,1.216774582862854,0.20452950149774551,1.0122450813651085,5.949139727777933,94
fashion_mnist,42,29,B,81,floor,20,accepted,0.027394499629735947,0.02687707357108593,0.20452950149774551,-0.17765242792665958,0.13140927530878566,20
fashion_mnist,42,29,B,82,floor,20,accepted,0.05914631485939026,0.05880587175488472,0.20452950149774551,-0.1457236297428608,0.28751779730677596,20
fashion_mnist,42,29,B,83,floor,20,accepted,0.037392545491456985,0.03832170367240906,0.20452950149774551,-0.16620779782533646,0.18736516439821016,20
fashion_mnist,42,29,B,84,floor,20,accepted,0.01695287972688675,0.016751300543546677,0.20452950149774551,-0.18777820095419884,0.08190163482959119,20
fashion_mnist,42,29,B,85,above,2225,L0_rejected,1.4797942638397217,1.4777858257293701,0.20452950149774551,1.2732563242316246,7.225294223609397,98
fashion_mnist,42,29,B,86,floor,20,accepted,0.05178270488977432,0.05152300372719765,0.20452950149774551,-0.15300649777054787,0.2519098875707453,20
fashion_mnist,42,29,B,88,floor,20,accepted,0.13689707219600677,0.13537418842315674,0.20452950149774551,-0.06915531307458878,0.6618809874948477,20
fashion_mnist,42,29,B,89,above,4828,accepted,0.04869256168603897,0.04905840754508972,0.20452950149774551,-0.1554710939526558,0.23985981086269104,99
fashion_mnist,42,29,B,90,floor,20,accepted,0.02508186548948288,0.025236980989575386,0.20452950149774551,-0.17929252050817013,0.12339041949825301,20
fashion_mnist,42,29,B,91,floor,20,accepted,0.010390475392341614,0.010782741941511631,0.20452950149774551,-0.19374675955623388,0.05271973902322588,20
fashion_mnist,42,29,B,94,floor,20,accepted,0.06517215818166733,0.06560172885656357,0.20452950149774551,-0.13892777264118195,0.32074457902732767,20
fashion_mnist,42,29,B,95,floor,20,accepted,0.0027069724164903164,0.005947304889559746,0.20452950149774551,-0.19858219660818577,0.029077980662976885,20
fashion_mnist,42,29,B,96,above,286,L0_rejected,1.0118417739868164,1.0101094245910645,0.20452950149774551,0.8055799230933189,4.938697924720648,87
fashion_mnist,42,29,B,98,floor,20,accepted,0.13976146280765533,0.13754400610923767,0.20452950149774551,-0.06698549538850784,0.6724898124819113,20
fashion_mnist,42,29,B,99,above,905,L0_rejected,1.1440473794937134,1.1423051357269287,0.20452950149774551,0.9377756342291832,5.58503847788198,95
fashion_mnist,42,29,C,0,floor,20,accepted,0.0255128126591444,0.025823047384619713,0.24547522887587547,-0.21965218149125576,0.10519614342707115,20
fashion_mnist,42,29,C,1,floor,20,accepted,0.017402220517396927,0.017878059297800064,0.24547522887587547,-0.2275971695780754,0.07283040076862543,20
fashion_mnist,42,29,C,2,floor,20,accepted,0.016499608755111694,0.017616281285881996,0.24547522887587547,-0.22785894758999348,0.07176398761925451,20
fashion_mnist,42,29,C,3,floor,20,accepted,0.019676171243190765,0.0209372416138649,0.24547522887587547,-0.22453798726201057,0.08529268598605448,20
fashion_mnist,42,29,C,4,floor,20,accepted,0.026276106014847755,0.026937460526823997,0.24547522887587547,-0.21853776834905148,0.1097359625660841,20
fashion_mnist,42,29,C,5,floor,20,accepted,0.15322986245155334,0.15178820490837097,0.24547522887587547,-0.0936870239675045,0.6183442850973883,20
fashion_mnist,42,29,C,6,above,2007,L0_rejected,1.0787451267242432,1.0767323970794678,0.24547522887587547,0.8312571682035923,4.386317927109124,20
fashion_mnist,42,29,C,8,floor,20,accepted,0.03319784626364708,0.0330793559551239,0.24547522887587547,-0.21239587292075157,0.13475639113000062,20
fashion_mnist,42,29,C,9,above,85,L0_rejected,1.1196848154067993,1.1176530122756958,0.24547522887587547,0.8721777833998203,4.553017497504145,20
fashion_mnist,42,29,C,10,floor,20,accepted,0.018548887223005295,0.019299129024147987,0.24547522887587547,-0.22617609985172749,0.07861945627885163,20
fashion_mnist,42,29,C,11,above,33,L0_rejected,1.378404140472412,1.3768928050994873,0.24547522887587547,1.1314175762236118,5.6090906255788155,20
fashion_mnist,42,29,C,12,above,300,L0_rejected,1.373255968093872,1.3717106580734253,0.24547522887587547,1.1262354291975498,5.5879799536393575,20
fashion_mnist,42,29,C,13,floor,20,L0_rejected,1.1773889064788818,1.1762685775756836,0.24547522887587547,0.9307933486998081,4.791801531104646,20
fashion_mnist,42,29,C,14,floor,20,accepted,0.015049842186272144,0.01707633025944233,0.24547522887587547,-0.22839889861643314,0.06956437249347458,20
fashion_mnist,42,29,C,16,floor,20,L0_rejected,0.3088853657245636,0.3079395890235901,0.24547522887587547,0.062464360147714615,1.2544629877065914,20
fashion_mnist,42,29,C,17,floor,20,accepted,0.01788301393389702,0.018173711374402046,0.24547522887587547,-0.22730151750147343,0.0740348077385502,20
fashion_mnist,42,29,C,18,floor,20,accepted,0.09752174466848373,0.09797065705060959,0.24547522887587547,-0.14750457182526588,0.3991060829202789,20
fashion_mnist,42,29,C,19,floor,20,accepted,0.0988239198923111,0.09840952605009079,0.24547522887587547,-0.14706570282578468,0.40089391707972116,20
fashion_mnist,42,29,C,20,above,542,L0_rejected,1.3090968132019043,1.3074688911437988,0.24547522887587547,1.0619936622679234,5.326276289184846,20
fashion_mnist,42,29,C,21,above,436,L0_rejected,1.0038950443267822,1.0025923252105713,0.24547522887587547,0.7571170963346958,4.084291232976228,20
fashion_mnist,42,29,C,22,above,48,L0_rejected,1.1224900484085083,1.1203535795211792,0.24547522887587547,0.8748783506453037,4.564018881463945,20
fashion_mnist,42,29,C,23,floor,20,accepted,0.10167448222637177,0.10156049579381943,0.24547522887587547,-0.14391473308205605,0.41373011956808675,20
fashion_mnist,42,29,C,24,floor,20,accepted,0.00742649519816041,0.007632939610630274,0.24547522887587547,-0.2378422892652452,0.03109454117054666,20
fashion_mnist,42,29,C,25,floor,20,accepted,0.02069372870028019,0.02169400453567505,0.24547522887587547,-0.22378122434020042,0.08837553440736222,20
fashion_mnist,42,29,C,26,floor,20,accepted,0.008254222571849823,0.008561035618185997,0.24547522887587547,-0.23691419325768948,0.03487535445996013,20
fashion_mnist,42,29,C,28,above,394,L0_rejected,1.2424696683883667,1.240883708000183,0.24547522887587547,0.9954084791243076,5.055026177927044,20
fashion_mnist,42,29,C,29,above,4752,L0_rejected,1.4379377365112305,1.4365159273147583,0.24547522887587547,1.1910406984388828,5.851979174815771,20
fashion_mnist,42,29,C,30,above,37,L0_rejected,1.131056308746338,1.1297367811203003,0.24547522887587547,0.8842615522444248,4.602243518801449,20
fashion_mnist,42,29,C,31,floor,20,accepted,0.011720526963472366,0.013659426011145115,0.24547522887587547,-0.23181580286473036,0.05564482442361629,20
fashion_mnist,42,29,C,32,floor,20,L0_rejected,0.25092658400535583,0.24937525391578674,0.24547522887587547,0.00390002503991127,1.0158876521177758,20
fashion_mnist,42,29,C,33,floor,20,accepted,0.008020777255296707,0.01036142185330391,0.24547522887587547,-0.23511380702257156,0.04220964331412503,20
fashion_mnist,42,29,C,34,above,1601,L0_rejected,1.4086815118789673,1.407077431678772,0.24547522887587547,1.1616022028028965,5.732054668498794,20
fashion_mnist,42,29,C,35,floor,20,accepted,0.023678017780184746,0.02307114191353321,0.24547522887587547,-0.22240408696234226,0.09398562135652039,20
fashion_mnist,42,29,C,36,above,43,accepted,0.008005838841199875,0.008101159706711769,0.24547522887587547,-0.2373740691691637,0.0330019437961625,20
fashion_mnist,42,29,C,37,above,686,L0_rejected,1.1371484994888306,1.135995626449585,0.24547522887587547,0.8905203975737095,4.627740369778822,20
fashion_mnist,42,29,C,38,above,1815,L0_rejected,1.0109694004058838,1.009546160697937,0.24547522887587547,0.7640709318220615,4.112619286764833,20
fashion_mnist,42,29,C,39,above,266,L0_rejected,1.1801159381866455,1.1783844232559204,0.24547522887587547,0.9329091943800449,4.800420916815889,20
fashion_mnist,42,29,C,40,above,102,L0_rejected,1.1388695240020752,1.1369503736495972,0.24547522887587547,0.8914751447737217,4.631629752851747,20
fashion_mnist,42,29,C,41,above,2551,L0_rejected,0.9592875242233276,0.9575986862182617,0.24547522887587547,0.7121234573423862,3.900999260102417,20
fashion_mnist,42,29,C,42,above,22,L0_rejected,1.533329725265503,1.5318834781646729,0.24547522887587547,1.2864082492887974,6.240480903836002,20
fashion_mnist,42,29,C,43,above,4793,L0_rejected,1.2842267751693726,1.282665491104126,0.24547522887587547,1.0371902622282505,5.225233914549911,20
fashion_mnist,42,29,C,44,floor,20,accepted,0.012330404482781887,0.01436386164277792,0.24547522887587547,-0.23111136723309755,0.05851450555135649,20
fashion_mnist,42,29,C,45,above,3209,L0_rejected,1.1749091148376465,1.1730762720108032,0.24547522887587547,0.9276010431349277,4.778796937608598,20
fashion_mnist,42,29,C,46,floor,20,accepted,0.019397446885704994,0.01855974830687046,0.24547522887587547,-0.226915480569005,0.0756074182794843,20
fashion_mnist,42,29,C,47,floor,20,accepted,0.011696024797856808,0.013558009639382362,0.24547522887587547,-0.2319172192364931,0.055231681426552284,20
fashion_mnist,42,29,C,48,floor,20,accepted,0.01078350841999054,0.010255789384245872,0.24547522887587547,-0.2352194394916296,0.04177932507166217,20
fashion_mnist,42,29,C,49,floor,20,accepted,0.01766541413962841,0.019523821771144867,0.24547522887587547,-0.2259514071047306,0.07953479404236379,20
fashion_mnist,42,29,C,50,floor,20,accepted,0.04055999964475632,0.03958258032798767,0.24547522887587547,-0.2058926485478878,0.1612487765435697,20
fashion_mnist,42,29,C,51,floor,20,accepted,0.0177778247743845,0.019207943230867386,0.24547522887587547,-0.2262672856450081,0.07824798990443096,20
fashion_mnist,42,29,C,52,floor,20,accepted,0.007934842258691788,0.00854386854916811,0.24547522887587547,-0.23693136032670736,0.034805420442191815,20
fashion_mnist,42,29,C,54,above,78,L0_rejected,0.9759570956230164,0.9745962023735046,0.24547522887587547,0.7291209734976292,3.9702425651523034,20
fashion_mnist,42,29,C,55,floor,20,L0_rejected,0.9760863184928894,0.9742650389671326,0.24547522887587547,0.7287898100912571,3.968893494584619,20
fashion_mnist,42,29,C,56,floor,20,accepted,0.004570473451167345,0.005926905199885368,0.24547522887587547,-0.2395483236759901,0.024144616249170737,20
fashion_mnist,42,29,C,57,floor,20,accepted,0.028062433004379272,0.02921259216964245,0.24547522887587547,-0.21626263670623302,0.11900423640877342,20
fashion_mnist,42,29,C,58,floor,20,accepted,0.005097337067127228,0.006230523344129324,0.24547522887587547,-0.23924470553174615,0.025381474834186988,20
fashion_mnist,42,29,C,59,above,263,L0_rejected,0.8666286468505859,0.8648356199264526,0.24547522887587547,0.6193603910505772,3.5231075000392673,20
fashion_mnist,42,29,C,60,above,83,L0_rejected,0.9594172835350037,0.9580157399177551,0.24547522887587547,0.7125405110418797,3.902698224602433,20
fashion_mnist,42,29,C,61,above,128,L0_rejected,0.4164782762527466,0.41444140672683716,0.24547522887587547,0.16896617785096169,1.6883227225195885,20
fashion_mnist,42,29,C,62,floor,20,accepted,0.016951046884059906,0.01845574378967285,0.24547522887587547,-0.22701948508620262,0.07518373187465281,20
fashion_mnist,42,29,C,63,floor,20,accepted,0.002578513231128454,0.005235695280134678,0.24547522887587547,-0.2402395335957408,0.021328813111249227,20
fashion_mnist,42,29,C,64,floor,20,accepted,0.17986273765563965,0.17869292199611664,0.24547522887587547,-0.06678230687975883,0.7279468597072689,20
fashion_mnist,42,29,C,65,above,2209,L0_rejected,1.7579022645950317,1.756371021270752,0.24547522887587547,1.5108957923948765,7.154982721938354,20
fashion_mnist,42,29,C,66,above,157,L0_rejected,1.3233864307403564,1.3215502500534058,0.24547522887587547,1.0760750211775303,5.383639954651585,20
fashion_mnist,42,29,C,67,above,2577,L0_rejected,1.5757222175598145,1.5741074085235596,0.24547522887587547,1.328632179647684,6.412489829348552,20
fashion_mnist,42,29,C,68,above,1388,L0_rejected,1.0315355062484741,1.0300804376602173,0.24547522887587547,0.7846052087843418,4.19627040323925,20
fashion_mnist,42,29,C,69,above,63,L0_rejected,0.5731115341186523,0.571727454662323,0.24547522887587547,0.3262522257864475,2.3290637400787064,20
fashion_mnist,42,29,C,71,above,269,accepted,0.028308117762207985,0.02935449220240116,0.24547522887587547,-0.2161207366734743,0.11958229894244954,20
fashion_mnist,42,29,C,72,floor,20,accepted,0.020832790061831474,0.021005747839808464,0.24547522887587547,-0.224469481036067,0.08557176190853057,20
fashion_mnist,42,29,C,73,floor,20,accepted,0.027728009968996048,0.028283823281526566,0.24547522887587547,-0.2171914055943489,0.1152206819850987,20
fashion_mnist,42,29,C,75,floor,20,accepted,0.043773580342531204,0.0421181246638298,0.24547522887587547,-0.20335710421204567,0.17157790159400088,20
fashion_mnist,42,29,C,76,above,1289,L0_rejected,1.2507686614990234,1.2492198944091797,0.24547522887587547,1.0037446655333042,5.088985557238639,20
fashion_mnist,42,29,C,77,floor,20,accepted,0.04525787755846977,0.045345600694417953,0.24547522887587547,-0.20012962818145752,0.1847257700993812,20
fashion_mnist,42,29,C,78,above,4835,accepted,0.018393300473690033,0.01812874712049961,0.24547522887587547,-0.22734648175537586,0.07385163547262201,20
fashion_mnist,42,29,C,79,above,1587,L0_rejected,1.159902811050415,1.1578019857406616,0.24547522887587547,0.9123267568647861,4.716573607213557,20
fashion_mnist,42,29,C,80,above,905,L0_rejected,1.2119922637939453,1.2109123468399048,0.24547522887587547,0.9654371179640293,4.932930920912605,20
fashion_mnist,42,29,C,81,floor,20,accepted,0.027394499629735947,0.02664298005402088,0.24547522887587547,-0.2188322488218546,0.10853632839463774,20
fashion_mnist,42,29,C,82,floor,20,accepted,0.05914631485939026,0.05887557566165924,0.24547522887587547,-0.18659965321421623,0.23984324581862257,20
fashion_mnist,42,29,C,83,floor,20,accepted,0.037392549216747284,0.038095902651548386,0.24547522887587547,-0.2073793262243271,0.1551924519064674,20
fashion_mnist,42,29,C,84,floor,20,accepted,0.0169528815895319,0.016485990956425667,0.24547522887587547,-0.2289892379194498,0.06715948909354845,20
fashion_mnist,42,29,C,85,above,2225,L0_rejected,1.4507631063461304,1.4491323232650757,0.24547522887587547,1.2036570943892002,5.903374975557429,20
fashion_mnist,42,29,C,86,floor,20,accepted,0.05178270488977432,0.051577698439359665,0.24547522887587547,-0.1938975304365158,0.2101136586186459,20
fashion_mnist,42,29,C,88,floor,20,accepted,0.13689707219600677,0.135544553399086,0.24547522887587547,-0.10993067547678947,0.5521720216732096,20
fashion_mnist,42,29,C,89,above,4828,accepted,0.10937144607305527,0.10939706116914749,0.24547522887587547,-0.13607816770672798,0.4456541772875344,20
fashion_mnist,42,29,C,90,floor,20,accepted,0.02508186362683773,0.025152090936899185,0.24547522887587547,-0.2203231379389763,0.10246284748192389,20
fashion_mnist,42,29,C,91,floor,20,accepted,0.010390475392341614,0.010417148470878601,0.24547522887587547,-0.23505808040499687,0.04243665855240339,20
fashion_mnist,42,29,C,94,floor,20,accepted,0.06517215073108673,0.06552339345216751,0.24547522887587547,-0.17995183542370796,0.26692466589082764,20
fashion_mnist,42,29,C,95,floor,20,accepted,0.0027069724164903164,0.005408233497291803,0.24547522887587547,-0.24006699537858367,0.022031687360301744,20
fashion_mnist,42,29,C,96,above,286,L0_rejected,0.9688609838485718,0.9673505425453186,0.24547522887587547,0.7218753136694431,3.9407256975589147,20
fashion_mnist,42,29,C,98,floor,20,accepted,0.13976144790649414,0.1377994418144226,0.24547522887587547,-0.10767578706145287,0.5613578300566567,20
fashion_mnist,42,29,C,99,above,905,L0_rejected,1.0459280014038086,1.0446569919586182,0.24547522887587547,0.7991817630827427,4.255651361412311,20
fashion_mnist,137,0,A,0,floor,20,accepted,0.700049638748169,0.47267165780067444,1.568799912929535,-1.0961282551288605,0.3012950561158689,20
fashion_mnist,137,0,A,1,above,2195,accepted,0.6178311109542847,0.7019003629684448,1.568799912929535,-0.8668995499610901,0.44741229087508994,160
fashion_mnist,137,0,A,2,above,1190,accepted,0.7857074737548828,0.808807909488678,1.568799912929535,-0.7599920034408569,0.5155583594968027,160
fashion_mnist,137,0,A,3,above,29,accepted,0.6648830771446228,0.7175874710083008,1.568799912929535,-0.8512124419212341,0.45741172286802156,29
fashion_mnist,137,0,A,4,floor,20,accepted,0.726391613483429,0.8076930642127991,1.568799912929535,-0.7611068487167358,0.514847723763915,20
fashion_mnist,137,0,A,5,floor,20,accepted,0.7056953310966492,0.47813233733177185,1.568799912929535,-1.090667575597763,0.30477585662209805,20
fashion_mnist,137,0,A,6,floor,20,accepted,0.7127851247787476,0.4847983419895172,1.568799912929535,-1.0840015709400177,0.30902496742507957,20
fashion_mnist,137,0,A,7,floor,20,accepted,0.703055739402771,0.4756205081939697,1.568799912929535,-1.0931794047355652,0.30317474158053,20
fashion_mnist,137,0,A,8,floor,20,accepted,0.7179892063140869,0.4895915687084198,1.568799912929535,-1.0792083442211151,0.31208031353990173,20
fashion_mnist,137,0,A,9,above,763,accepted,0.7175312638282776,0.7915092706680298,1.568799912929535,-0.7772906422615051,0.5045316895702694,160
fashion_mnist,137,0,A,10,floor,20,accepted,0.654225766658783,0.43335944414138794,1.568799912929535,-1.135440468788147,0.27623627498305003,20
fashion_mnist,137,0,A,11,floor,20,accepted,0.6343314051628113,0.4330317974090576,1.568799912929535,-1.1357681155204773,0.27602742315329787,20
fashion_mnist,137,0,A,12,above,177,accepted,0.5458469986915588,0.5875754952430725,1.568799912929535,-0.9812244176864624,0.37453819980512987,160
fashion_mnist,137,0,A,13,above,109,accepted,0.6683751940727234,0.7232879996299744,1.568799912929535,-0.8455119132995605,0.4610454103604109,109
fashion_mnist,137,0,A,14,floor,20,accepted,0.6836013197898865,0.462334543466568,1.568799912929535,-1.106465369462967,0.29470587017258104,20
fashion_mnist,137,0,A,15,floor,20,accepted,0.7069768905639648,0.4839214086532593,1.568799912929535,-1.0848785042762756,0.3084659838803773,20
fashion_mnist,137,0,A,16,floor,20,accepted,0.7057780623435974,0.4857032597064972,1.568799912929535,-1.0830966532230377,0.3096017890512933,20
fashion_mnist,137,0,A,17,above,1491,accepted,0.7104183435440063,0.773970365524292,1.568799912929535,-0.7948295474052429,0.49335186670108905,160
fashion_mnist,137,0,A,19,above,126,accepted,0.806111752986908,0.8388541340827942,1.568799912929535,-0.7299457788467407,0.534710721978777,126
fashion_mnist,137,0,A,20,floor,20,accepted,0.5438914895057678,0.39474907517433167,1.568799912929535,-1.1740508377552032,0.2516248706549121,20
fashion_mnist,137,0,A,21,floor,20,accepted,0.7006447315216064,0.474148154258728,1.568799912929535,-1.0946517586708069,0.3022362191321878,20
fashion_mnist,137,0,A,22,floor,20,accepted,0.6991415619850159,0.47311022877693176,1.568799912929535,-1.0956896841526031,0.30157461437734173,20
fashion_mnist,137,0,A,24,floor,20,accepted,0.7055237889289856,0.47667571902275085,1.568799912929535,-1.092124193906784,0.3038473645326888,20
fashion_mnist,137,0,A,25,floor,20,accepted,0.6731365919113159,0.6569879651069641,1.568799912929535,-0.9118119478225708,0.41878378478497136,20
fashion_mnist,137,0,A,26,floor,20,accepted,0.7004140019416809,0.4763825535774231,1.568799912929535,-1.0924173593521118,0.3036604921068864,20
fashion_mnist,137,0,A,27,above,421,accepted,0.7202920913696289,0.7714061737060547,1.568799912929535,-0.7973937392234802,0.49171737412042016,160
fashion_mnist,137,0,A,28,above,39,accepted,0.8427174091339111,0.7534613013267517,1.568799912929535,-0.8153386116027832,0.4802787755895258,39
fashion_mnist,137,0,A,29,floor,20,accepted,0.6825321316719055,0.6164885759353638,1.568799912929535,-0.9523113369941711,0.3929682624625785,20
fashion_mnist,137,0,A,30,floor,20,accepted,0.7192753553390503,0.4917029142379761,1.568799912929535,-1.0770969986915588,0.3134261483478688,20
fashion_mnist,137,0,A,31,floor,20,accepted,0.6213972568511963,0.5989815592765808,1.568799912929535,-0.9698183536529541,0.38180876626775095,20
fashion_mnist,137,0,A,32,floor,20,accepted,0.6735028624534607,0.6155892610549927,1.568799912929535,-0.9532106518745422,0.3923950122520454,20
fashion_mnist,137,0,A,33,floor,20,accepted,0.6957486867904663,0.47470858693122864,1.568799912929535,-1.0940913259983063,0.3025934556847154,20
fashion_mnist,137,0,A,34,floor,20,accepted,0.6531512141227722,0.5940253138542175,1.568799912929535,-0.9747745990753174,0.37864950715413453,20
fashion_mnist,137,0,A,35,floor,20,accepted,0.708454430103302,0.4794137179851532,1.568799912929535,-1.0893861949443817,0.30559264698702643,20
fashion_mnist,137,0,A,36,floor,20,accepted,0.6799319982528687,0.6109799742698669,1.568799912929535,-0.957819938659668,0.38945691495414436,20
fashion_mnist,137,0,A,37,floor,20,accepted,0.713214635848999,0.4867406487464905,1.568799912929535,-1.0820592641830444,0.31026305186208486,20
fashion_mnist,137,0,A,38,floor,20,accepted,0.6575891971588135,0.6013835072517395,1.568799912929535,-0.9674164056777954,0.3833398397688154,20
fashion_mnist,137,0,A,39,above,43,accepted,0.7337340116500854,0.7856841683387756,1.568799912929535,-0.7831157445907593,0.5008185950696606,43
fashion_mnist,137,0,A,40,above,40,accepted,0.7150868773460388,0.5703091025352478,1.568799912929535,-0.9984908103942871,0.3635320845156524,40
fashion_mnist,137,0,A,41,above,4673,accepted,0.6828193664550781,0.610562801361084,1.568799912929535,-0.9582371115684509,0.389190996461069,160
fashion_mnist,137,0,A,42,floor,20,accepted,0.7167297005653381,0.4886043667793274,1.568799912929535,-1.0801955461502075,0.311451041495101,20
fashion_mnist,137,0,A,43,floor,20,accepted,0.7742146253585815,0.6910422444343567,1.568799912929535,-0.8777576684951782,0.44049100126728263,20
fashion_mnist,137,0,A,44,above,577,accepted,0.8018247485160828,0.7119800448417664,1.568799912929535,-0.8568198680877686,0.45383738166598564,160
fashion_mnist,137,0,A,45,above,137,accepted,0.6793968677520752,0.7580310702323914,1.568799912929535,-0.8107688426971436,0.48319168300874293,137
fashion_mnist,137,0,A,46,above,369,accepted,0.6239004731178284,0.7138991951942444,1.568799912929535,-0.8549007177352905,0.45506070551797023,160
fashion_mnist,137,0,A,47,above,137,accepted,0.7018952965736389,0.7588779926300049,1.568799912929535,-0.80992192029953,0.4837315366832832,137
fashion_mnist,137,0,A,48,above,50,accepted,0.8141117095947266,0.8475404381752014,1.568799912929535,-0.7212594747543335,0.5402476320849146,50
fashion_mnist,137,0,A,49,above,1951,accepted,0.8102826476097107,0.8433860540390015,1.568799912929535,-0.7254138588905334,0.5375995033452576,160
fashion_mnist,137,0,A,51,floor,20,accepted,0.6574265956878662,0.4087963104248047,1.568799912929535,-1.1600036025047302,0.2605789986700276,20
fashion_mnist,137,0,A,52,floor,20,accepted,0.7234379649162292,0.6470580697059631,1.568799912929535,-0.9217418432235718,0.4124541723728581,20
fashion_mnist,137,0,A,53,floor,20,accepted,0.8085507154464722,0.841655433177948,1.568799912929535,-0.7271444797515869,0.5364963538315496,20
fashion_mnist,137,0,A,54,floor,20,accepted,0.6915419697761536,0.47351396083831787,1.568799912929535,-1.095285952091217,0.30183196527216183,20
fashion_mnist,137,0,A,55,floor,20,accepted,0.6107218265533447,0.5728170275688171,1.568799912929535,-0.9959828853607178,0.3651307109643791,20
fashion_mnist,137,0,A,56,floor,20,accepted,0.7132751941680908,0.4884165823459625,1.568799912929535,-1.0803833305835724,0.31133134207912244,20
fashion_mnist,137,0,A,57,floor,20,accepted,0.6644246578216553,0.6017676591873169,1.568799912929535,-0.967032253742218,0.38358470970564507,20
fashion_mnist,137,0,A,59,above,191,accepted,0.6940692067146301,0.4665319323539734,1.568799912929535,-1.1022679805755615,0.29738141142727637,160
fashion_mnist,137,0,A,60,floor,20,accepted,0.712954580783844,0.6382498741149902,1.568799912929535,-0.9305500388145447,0.4068395649787738,20
fashion_mnist,137,0,A,63,above,3745,accepted,0.6745142936706543,0.7319279313087463,1.568799912929535,-0.8368719816207886,0.4665527613027233,160
fashion_mnist,137,0,A,64,above,221,accepted,0.8044931888580322,0.7152425646781921,1.568799912929535,-0.8535573482513428,0.4559170094180891,160
fashion_mnist,137,0,A,65,floor,20,accepted,0.7167767286300659,0.48630353808403015,1.568799912929535,-1.0824963748455048,0.30998442444831603,20
fashion_mnist,137,0,A,66,above,672,accepted,0.7347922325134277,0.7951464056968689,1.568799912929535,-0.773653507232666,0.5068501082537886,160
fashion_mnist,137,0,A,67,floor,20,accepted,0.7231384515762329,0.6435049772262573,1.568799912929535,-0.9252949357032776,0.41018932492454907,20
